wallet_address,appraisal_year,eligible,zk_input_commitment
0xfe643dbfbeac8000a7dde55dd6067b2016765f49,2026,False,4268e4a27baed9f7b466fa51dd073fe80f7116a135ee8041578c925075daef17
0xc2a1e4d3361ce155c5918aeb0245347af3d4862a,2026,False,a48a0a39d9e7d4f36aeb3ad2e5474450da5acb5dc090964adac7dfda17a70e0c
0x2b2162f3982c8ae1fe3d544ce024669b4d82e33b,2026,True,04bb377394506a7ce0f5fd9673155d6ec3e8408e19b2b3640cd5d7791634247e
0xf874eaf9b90d3cf9c894397998013c174c413dbc,2026,False,d1458b0f2d7eaab8be4d1d0d831cc091485fd4011aee1b58ecfa4ab05a579e96
0x6fcd69f7d4c188b788f03e4779f9dd14c6fc34bb,2026,True,9b1c6b96dfdc189adaa6798a713ae5aaae017e09000db90cdbe6c62848b82e07
0x48514883f449e533053027783babe42fcccd769f,2026,False,b2e262454ceff626699036dacd1527430d0c6ff0218349bdbfb6f5943e2b9f08
0xfcb6770b3ce2d0abb776a089d82fe75c5c62043d,2026,False,dfcbe54faf7647b5c11e88e4fcf0132e3d0e6f5e4065a43e79f25937ec9af81c
0x37c65e85f48e0b4c609d6c2fcc95bc440630859d,2026,False,2117f221b465aadd68ba7d6fc3ea3977d3d1766df91f7fe21e4bd13973e886cc
0x0345b3d2aa25888bcd7a6e3401347b98f52b2f9f,2026,False,b9c928675501b52593f974da4fedfaf319e0d2a9e89d0b558107922bda20fd40
0x3e1fe53fcd2deafa2ec6f5ce114017cdfa2f98d7,2026,True,e570312c003063209d32b973acfd4e2cee7cc3f8d2b6c3623250e8aada2da80a
0xa8e8ab45689f63f33c6a96691965ef26f46b2176,2026,False,0387196130516bed0c6dc4044396998e8a9915c5e0dc2a74abfeb0e5676deef0
0x4c9044cbf81a5fa123649df05e2e7d0ac1b2999f,2026,True,2478052c67179be219ca034c81c36914e7503eac1a62f3912eeef45cea504712
0x1c4bceb843dc4b8ed59303c33c86382ec2f2cf7a,2026,False,33ccb33252e1aeb7de035d0578f7b4ceff71e6f919415c6a6acae3a92f767408
0x4ca057d0b90fd4c117b20cc1b0dcb094d5f71c2f,2026,False,7c613f3e8c441e1dd7cb229818a80df8a1cc66c78b41d9c32095af1c0e4da1d0
0x54b4afdf07a8ac861435ce61faf63bddc9071be3,2026,False,2374eace78bb436bf7b4c8d049952807f4aa9aa83c43df45fe60bac94b6d3fad
0x0a27e614d4e6787557dc154d1cd845ea6aa0c319,2026,True,b395869a9e09a3b97bfb80014748c7ca81d56cec4f7d5edcbe8fe378e823d1cc
0xbcbb45e01320cf425188b36bc1cbd8423cbcc9a6,2026,False,50772c9848a288500289ba459506555f25b024aa520e9c70d05e3e56901f051b
0x4f11f07905bd8669bfa8e623bb7cbdeb05c0313f,2026,True,eaf7c7574e59b989589d9d239f26c958a87a16d9fe409d35501e89736c98c825
0x5b575244dc75ca22402b7b4bddf1405399c1f189,2026,True,c75d63b39db581d1891ebe56bfd4c8f9bef5a2474cd0a92f3302c4b02cf6ce70
0xff5dba9ad2fdffafa28b5e7d097232da3f974bb6,2026,True,e0b9f7a0b05f5b344bd6bc3326b3c4976bd5292797c662994f17cf57d1cb565d
0xefd71d77a496caedb78e6e7216efaa9f49604020,2026,False,bf51dab8264585dcaf8204ffe970444afedfee725885f9f094e1974e7a0c003e
0xddad9c4959161c80d2110a3edaa266ad0745f909,2026,True,cb3e5974151fcc47363e1e0c4fce153e1842ce22f9c4aa44cfeb2984fb64e896
0x3156d5ef9298e1bf1e09d07dff54c2100d000eae,2026,False,45e683bbb5da81db116c2dacafb907f851912746b0c4c57adff7bed55c52f301
0x89649e63be7b8e7d17a4684fc183176d3706bda9,2026,True,eddabf8e24e2f845c3ac951fa133c65e01bcc615432c491e1af900dd4390a026
0xc0ac132e793e69f4fd3e24d4b41ca843ed5456ed,2026,True,48e866ac38f9840bd6c577e588b5ff6d8c824774745b8b04a6841cfa4fc76a2e
0x8df73bf5f46d94c0389413d3d71dfc41f729dd28,2026,True,24884a3162e4ad55adebbccddd105097c7f114f64a4840bbbff1d25a362cee31
0xd672e95a6c04c8b9191712a39f66c71c0297aaed,2026,False,259468c7cd64703ea4e3ab33b0aace9071f8c2d1bbb083c2c3fa28fc7ce2811f
0x1db7e449940191f4b69d741f5d78515b2243feac,2026,True,c6691bdf49835b4145c8a4fb986f031348f62d832db35c2584330e5c43065ef9
0xcf87a05a2a21d6acdf8ecd35a9d2ddd7e7e2ea6b,2026,False,a39c35c389a35eab8f616425c2aa0f99a8ecc9312ef975bc4fa7c2d2563418ae
0xc4432fc6223a5d659dbf589be997ce0efad6ad2d,2026,True,fe03082dea9ca6affcf0ad0e5bd6988a5c57c602dff785ebf0fc06cf8ed585ef
0xe41afa3b161bb0edd6925af3a36cce620b38c877,2026,True,a202cf6314a0e6ae37c24c0fe63b55314099aa7a10a52c8b9328ebe2fc38e782
0xe8a0db0777bd8ffc66f03e4f07222c30980a0a68,2026,True,4b5045672afc8b88eacfc242998663016048418866498c249906fe804ef6f4c1
0xc7ada5092de40206a22f3e6417cff39a07a09580,2026,True,68140a662c5d5b37677ac285f7a13509fed6c3557c16b9d059327f71e8c5b92f
0x0058af38f681cb624d7341f6d5272785b8b94a1c,2026,False,552e1727b2deb3977a92dfb22aeea1bbc73870f52b8d28cc125b02bcf5d14a17
0x04328351d3167c51d500681a38c4ddf3f2dd9a17,2026,False,e44fb6e4bde2dba8022ad6f04918f240f613d2d6bbef68a7067d297b0ba8eeee
0xd0ee0f403fe45c97bc2c5f81c8fca4a5ceec6add,2026,False,53ef38f0768157c22adbca15815b9379fb4b57b53ecb3b964138c2f6b13d7655
0x5f61414425f757686fc20ea63495cf87a7b814ff,2026,False,eb14da28f48ee967bbddc9e1cce5b53a3186d89441ee619527e3c8ca88c29954
0x8ae8cade0290a5192729ff7729b866292f10df4c,2026,False,fcd381691f91190911424ad632dd5331b3ffbf42eaedb13067e3ec06b39cd1de
0x217498649082587c2dc5bca79771f8bb3d8aeb22,2026,False,94c5576b07e8f321ebbadd5aaddd341102afc5163abd736fc8bb00bec7edfc9d
0x61a7ac27b85b59a0056d2f482ad052d344369283,2026,False,b40675df0097413a48d983a4a96c9c42ab01c41a1bd70befb96f2c642f052d52
0xa16af0df3d825fd3a9d10f68bee1b2d43b9ca501,2026,False,ed713a7ad342f7bb350af5d86bf4454e739d03777f58f13d4ec48de056b440af
0x830857cef0bed09894725258378b129e84d3dac2,2026,False,21883cd749e436e226a9629e3c389647e7ea6b9927d1d4b22ef1e13d042748f5
0x528ed370b51e56dd6e3e4a8cc86fada976231cf6,2026,False,2761ca244e44a9bc9f2a1f5a86dc1ddeb966f9de033f4b107742981328f12229
0xd97cdd6ebc4e02762ff9f9e722be2d2b9dc02f53,2026,False,e6e3ba8b2eadcf87bf27fd6235ebc63a54fab48e100c965bc5712b4c1f3877b9
0xbc748151e89a25f7e1b3d714e8cc46dacbc6fd4d,2026,True,234899869d09474e19fd966288a66127803faacb73d697b12b977b483cc17f8f
0x2519177292f6c31e0203da03d2af5b57d9487999,2026,False,8073b6198e17e154c9d45b1e8362b77ea5a9aef4464b611d51d1647febf3502c
0x34aebce518f7bbf270b9baa2e1ad5cb41ac8fdc0,2026,True,5b371015c7b10a16cb007454c518e6011573db985c2c510abdcf3d4eb2c35180
0x2385a0e5d471b281ae2c30d49ec29d6e2f1fd782,2026,True,d0325bfff2ff80f3a261562c6069199bf634ecad3d77c019edb9ce85739f1445
0x97916639b618ce62b39d584cd944b879a8ebbf14,2026,True,b667df2dc40b038308a725be24dff67fba4eed8b054c9e27774e0f77fd26167c
0xc1c698f2c8c0d673007ec091ed1869b8f22c94d7,2026,True,2ff55ba347f7b845295421024f043ed5b0ade8b6506ac5a57502499554304683
0xa7221503b458e26b03554920cb0c41229576f148,2026,False,815c36fdaf1d9b3327eb0af655ec64a9e56cb0571c5ae260cd88b1f72f1b271b
0x85ed4ae06a8e193e77f23d83713fe0108036d104,2026,True,cf5f1ac9597d4c9dceb72d4bc6524bf65110468a7d248551f07b344e66f7ca7d
0xb90bb0e907d944428b05228fe4a15821bec015b6,2026,True,c6c169110e7d6cd1bebfb3cd01308fb99455c10981e3d1255537d39647919816
0xdf4e4004e5efc95e1a597e040eff8bf70ec7b162,2026,False,1169d1b2669bfe51008ef699ba83c05e9403c1e13b5e81714cf4d54dcea197ee
0x41caee7261b97d24c062229c0f800d9155c63d7c,2026,True,6086e531b42b0249d7edbd2cc2ac208aa2719ab2cab293b1be65b9e598618a1f
0x9123beb67eba2eb6a7fcc4636bae4ae1248fc24e,2026,False,f2e0d2bb18a57253eeeaad3af522a236541ca2b8f637e659872ac8b5d94b6c4b
0x10c57375eb2a617387d9698b522db4cb93664506,2026,False,192162f053182da7b9cfdf8e99a9312a60ff772104718fa1501958ba919ba01b
0xe829773bbe718d560175ef731eb66f3f29c0fdbf,2026,True,8763150b7fef8b47561b6fbaef489e7d07ea4e59a4845eb0e5d1dd5f69764b19
0xbd03a6fb094784c2366eb74d7936a7b8ca1991d6,2026,True,5b22c3a8cd3eee8a6f524879004725be31b06412c80df544e16286f8d2da639c
0x2d9f372638dc3e0ade0a2ce86b92a2b66369c13b,2026,False,e82dbacc368629788d4971a7b694e348d5a9c2e294c19b956693e299c1bbf829
0xf3846af5c34da9ce0414a0e729efb47eba773131,2026,True,048eeb9409a6b5bfa54f8406e2f7faece0a2831dffbd26a0ee44227b5ea110df
0x8c4ca77c7c58658ce533bd761b1bc69e4f3d7779,2026,False,9e0587aab179778095eb6fc36e03c66bfbf731d0f7011ee32627e02d39125d59
0x964a40142e002706b9a03de2b2a1568999624169,2026,False,aa713fc6b933593fa166976a98e90872d63ef3c46ab1c0f8681f9dcf97570658
0x76efb67febc1da32a3e9cfd15fd3d7123e8b44e0,2026,False,46af35df4eb6bbced57e21871ea644884b97f4303fa2313a2c4f0e5674cb7106
0xf1f9e6f12090d8b5176f83c5fd32a3ea3a7d0f6f,2026,True,6e8e9385b7608ffcf2b4c02abc8d2f079c387ce2f1c2a1496163fea64e7944f7
0xf732309181bf684a6ba69cba5a0bbb6cba777291,2026,True,7e08e7af5651a8a3c73fbba93ac5fd208728ac3314236bb30407654232f69ab7
0x76d9b2aa93133570dc1b8392bbac679a3708380a,2026,False,63e8a3b5c9b4dc79b805eb76ceedc37a6b08aee02ae4b9b740d4c1dd519076fc
0xde34f8ec7578619b1ec7ecaf606cc1670d96bf97,2026,True,d214eafba5f80accc5e693476fa4ed00df051b04ac96f0b351a36bfb91ecbf64
0xe61bbe51210009ce845932d4271c42977600a33f,2026,True,e70dca73d1c70dfd1caa9c90d722ceb40242f568889b40718825ffa5ca294439
0xca6dbae70cabecf54106e8e8a4f5848c9458f7af,2026,True,078ae96785062616e18842433ff057df983535e098877f99462e6881a2920471
0xaaa4e078a420255520c656eb71000ff93f1dd992,2026,False,95211462ce88ccf2c0bae2d6d5bad928d5dab68243db47440f216ee32ecd3b42
0x780dee30028e32b0c58b2f0db21ec886d4bc5c8a,2026,True,86d9ecc9ff124147fbf9835ad2f23424cc860d4697c7e0cfd1ea2e1fed1080a2
0xf58232b24e1ce8f3457b4acdf5ba2825bbc08fa2,2026,False,a46ee2633ab3181804c59137a2be65a999842eadc92b4a6165e47dbf56b662c5
0x0debbfcf898a6bc0d48bc24a4dcf893c29aa3d08,2026,False,3833c73d3a7770526d6e9e3e18719432f78fdfc52f03bbb873d8eb5261fd07d5
0x8ddc6fbbbb2071b49e18d7d8c2fc40165522a487,2026,True,4a03ee15bc29af6069076a599004aa1c2997dc57f03bad5ea4b07e50e892344a
0xfccf9dfa643343cc78e9033112d592b4f38092fd,2026,False,a67a0c32fb320e646d1f2c30c3ce997391386346213e66756bc2644539158565
0xec597f4db461911c40d57a19f4599ceeed4b298b,2026,False,0c7bcb3ea89926e2fb0f5d6d0027f9cb1f4e6f9b1687400b8a335aece970b3ac
0x29eeb82af55c215843bb743192537b06bf323eab,2026,True,32d81cb18b6b5f33fb6ec05434271b9d6c675d7c762976b427c27fd78fd73559
0x80884065b983d27e270f4c7eea71a75b2e252eae,2026,False,c774a60aa3a2a69bf5c19658617cd72ee3325411c12d6ddc9ea9da237179d0e2
0x48f03f7bde892477e3c15105bafd9609f7625e49,2026,False,57aa799258f2ff9885b80925135a4a6501a2ee1f12c2b79e2ed00d99f7fa2953
0xce68bed43bc798866c2fcacb27601238b80028e0,2026,True,3fefc28b2400d4ac17e955766bef63bde5561fa18a5c770b48de14b16a59d122
0xb3a5c2cb1cb6c03798ea7e1ec838318f3eb8081f,2026,False,b374eb3ed5dc86f0f5ac066d07fc9d6bec86003b8234631c631b166b6e72c8f9
0xe96ece97a5b1d154db347c876da54706208061b8,2026,False,78358abbae7e7fb62cc3af3d03acc44babc769ddbec3fe47b713f0242fa4790f
0x24530ad181fc81a7f8bc762cafba2e0982a0d149,2026,True,375615bdd5fa906ddb343683d0aef555831dbea3b8dfc68a2cf13bb89055bede
0xa30da0c5f32c44e379edec6d6a4f75d6b8aa4a13,2026,True,d2aff6d80eb64f41e317f67ded1a0bf07f7c69cb69a1fa91ffdcf8b09c54ed02
0xb26f762edd82eae2a28d17fddb666a9149805e18,2026,True,7ff00213a2cce2beddf41ddc2be6b0f2c1ddb16582738b8b7a822dbabeca8bf0
0xdb1efdca22165faed6c9796c2eae7ef74b186253,2026,True,86599667bdf7888a77a4896c6e96cb7b55ae327d8ec647a3cbf6ec04d527b211
0xd210ddf6fc417af914515bb1087d8151f7411ff9,2026,False,0670b92f9c4c0f1810b715b056982e2c0e727b6e3d9ec3890bdd726efd9a5146
0xc4ef0ff0ed9e3cfa3d97dceb2d6e7a072dff24c1,2026,True,ae4bee83a0438c7e091502820514dbe753eafaf0b630b17d48f3a753fbdb0a9f
0xb17c814a997977a8a35991a176245425fa483263,2026,True,27a343ca4c76bccd02cc70b4492244aa6ecefeb5959addf247fb8706c1665be3
0x4e4146f53bdc05f189b19d43329b814d640943c2,2026,True,408836afd5b582db3f037a062467a7e1f34827e3fe1b947b4d74e94cae0b5f13
0x2b7dddd0f1e647993975c43e47229029c4b1d44b,2026,True,3559197cba2e7d0db6b71421c2c7267b5df7baea5750db7e72278e97969779fd
0xa255d41d56f9f7e93424d7913cd833a3146dda48,2026,False,00dba484735553f194f374019a6986f098742154b121041e7c50bb247de2d65c
0x2bfc8109cd8f78ddac6897e8a303c5ef24d3e9ee,2026,False,c13271f166297b1d98ecd3ed5ca19e3cfe939c6a98ff8fc09a1a62d52a0fe661
0x95c48f7fd88f0424cf4baaee933674db99ca3334,2026,False,d0a992300a6beb6024795d6d472d390d20e480ee0b84bcf399e0014cac7be39a
0x08e8757e29315576c57e89be528ea7cc6e285129,2026,True,79d7d2b7933cc132e8c4a02c399c87f0c8f69f00791537057cdcaae954bc00e9
0x8540ac4e3a1b22437c411f8edcb0121cfdf16857,2026,False,3676c57eb183ebb71c6d587e6b39238e073a33edd05943c96ab28fc52a2b9e97
0xa058b76a1b46dfc9d1862d8602ae83530c26e86d,2026,True,aa1e8d2afc8ce468af884edaaa97141dab27f44fba3d7adce7b7396136bbe0db
0xb5384144a12dc8fdcec694c53a42ed077fa0ab63,2026,True,144ffb446db746beee99a319369ea286ec58d21c6522bf8ed28e9908e0411d97
0x0defd5d9c2a99e73cd94ecaf0393a9a60e3750de,2026,True,e0706c727ca08741c9c85211bdf55ea50bbc5a1664df015fea4fbefe8c6ce596
0x3037df8db6ac63997f753a9a8ab0214ada3b0e0d,2026,False,5c078751edf625ebfd557d43340e170f5737d699acbfff9b27f7e895d2f93a5d
0xb7627c28e48417beaedd36d44ad7846f5c9a31e6,2026,True,dfd3f532fc2d518e87a8926727a5c506354cf416c9d4d0aa06b46286790ba706
0x8af4a9d53076b2eae81c1c2b1af6664f89a6b199,2026,False,9f7fa12ae8b21aa6d119e1d8abd76611d3e3229c443ce0913374738962a215b9
0xcbd481bed0da0b9a5eb831ab7f5a878bae025bca,2026,True,843e2ffd26483722a301bf45594e8290bd2140796c418da357c718c86403fabf
0x65dc38d5323976ab8324a5dfa3117d9cd67968fd,2026,False,b3b0df69ac8d3471977940380b46af83fe11b94ab2337b69739e184bc6458598
0xd27fe0ccd9d7f970f2887b409cb9dcc2a49bbfb3,2026,True,a379131b0664aa65a3228d7d60fae05ed8f5733dac9c657600e707edc7e37759
0xb194a812199a5b78a13702654fcddd20746435bb,2026,False,c9ddc58298575d58f4f9d919c1fbaa7ff278023244b60d7195795925bd3b6fe2
0xa7504576c49b9b3c68ec813e41bbb86ae50238d6,2026,True,91fe6e0b09a40eff3bdf44e29798b4d4b7b923c8f8afe78df97fd2bdee11bb6f
0x5a343e21877127b09b31f6f427b024e381c8bc8b,2026,True,3b0fc9b77c78dd2167ed57b8cf68a16385ac58a975bac62e6933cf24628c8211
0xcec3da17db6f6cfb07e6e17fb2478cddc51011d1,2026,False,6f35787116278c04370bc66af1ed8c867b2953aed432ae5a4a0f41d761246134
0xf1e16c333c9439efaf0e73709a05fa2b0dd604fd,2026,True,951f3f2aa00d0a4147d7cd5f4a74b00616a819d6fcd7c2f3971bd06b96dd41c1
0xba486c0fa6c37d40bcaccb8bad5c38500580f3e7,2026,False,978a6f36283caf302f8c9f017e95c3eab2a6aee241c33859bb4cc65d25f46b7b
0x2b1b293bc434fd346502741c651d75935302ee4f,2026,False,e33245c2ad30700afc435159ca239f31c3734e5c976050d2b4164d4731714d83
0x4d9140ca35f7a0e79f733e0dfb60613d4566f3ff,2026,True,2f4e17e9e432993ef0be88e8864fab5218b4fb0b3a3cc2190cd4e9dbd27258de
0x49211f27713f932979cc90ded9ac4bbb5a635baf,2026,False,2bc1113f1929d199f760cba3403af8162caee962f304a7898ca53fa31ffcfb4a
0x59ca3038d5832f9655e0b693896dad2db80c5661,2026,True,bf95b82f60a7e655b58e89eaea1ae95e99727bb983a5df57b7749c21b317dc20
0x12b0c78eb32714ba82a69946fb52d2323aed4fc3,2026,False,122a22610e83a40c649923278c44c7f723b65796467858faceea64ea61a06733
0xcfff22a3fa0760179efe2f04a3f796fe38c9cc90,2026,True,ccccf5b8870311c591a884e74b39de3fd4784b03109fdb67bb12a54683d16081
0x8f846bacdc95e5ade028e95a4a7dc0322ea162ab,2026,True,40cccaa47054434d9a6fa796d15eb3f1ddcecb0896a7f93bf72a6ff67a696a85
0x2b1f84f3547f031a412b645cd61926d8eeb62020,2026,True,ac47d3016a1f76bb6d0c6907be5c85e57ff1daf4a4b3d47b5047db388a1951bf
0xdb8cf5af3c9dbae1f59c2beca0c73f89210b53f5,2026,True,ec805a0191cd74151d9ef5dace3b8ed00cde475107163764be7001fd763d8ba3
0xa6af9cac18875fab0678b3d175ebc4a95b974842,2026,True,53a36d029bba6783fa99249382eba07859fff43bb7f00c565fc2f80a9930bd35
0x31a00ea84af8a50c46a042341db853d989ca46f3,2026,False,ef16968930fa389e696c30a21d8b7196ac54d368f469d1d6338a8f99d3c45b53
0xcdda6014381d9a3a0005480482d04d0f1994b208,2026,True,466e45e00689b944a8f34b1c74a7ca162f8b90ce8d2d1242b389aa9caca503af
0x6e2a36636edf0ff9a9a39b514f0c1403ebb9ceaa,2026,True,f9a92bfd3a764721448cd1c1bb75460485b892e984b763b1a1144771702ea888
0xd0c5764209224d902ca38aea205e70621bba2918,2026,True,a962f63ce04fd3231153f55090fe9bd104ac63256eb9297cc56e5ef9bd545d93
0x8407eb2191daecef54c48c61ceeebe62684231cc,2026,True,46a6e591bee0aff1e9b8024ee7412e5f3b37d96d11e630bd56228d7ded4fb785
0x663a027436c81136fbedb22afbf84c67345aaf99,2026,False,b9605f4277c9aa6c8aa7b41b973d15023040fc72369d0df08366f7e93d49ee62
0x030daf114e70bd767a9957b8c7d28ecb80957da5,2026,False,57383e37c95629fa0497bc2decdc05da021ac0f6684b049b553696442e25fed3
0x9b33ccee1ecf70cc96cbbdc4df87f31b965ba8e3,2026,True,0f14fb3ea06ac36d7ace60aef25a53d1b399d4329045e8850473eeb7aa472e75
0x19546bdb9d89468964de1930d8da1f9204d789f2,2026,False,a46187db1260b822b7ab9d800eaf087dc48bd0d907f2dd468ed4f46b3d576ec4
0x73fe803a3c8d94d8c26e90ce91fa5f37be68e238,2026,True,1fd1815a3632cbda2f036e491b32299b137cdfea5ad4ccad69ffdd346ba68a14
0xb355f7dccc3a7d2c5d7d984299de4abeb7e579d7,2026,True,a379c9e6a60731ee04ecbb82df7201ee5099791b6229f2038d0cf7c44468cf78
0x8802a08d848432638aef95125a4fd3c3eca219d3,2026,False,d89e0cb4cf9d7fbe9dc257ef3aa8b68629b98e5528a5ac2b10a68d7840e62b18
0xd5fbf70b4b3fcf0db9cab2f8876c4d0fbe9265b1,2026,True,7603c94d7e14746269a1731d3ba0cff04d43f2d168d4bad052a5f024d18cb05d
0x5f2b2dc915a9018c805bff4821d5637134a960ae,2026,True,7eb5d9651fcf40d1a45cb79a9e8100d111fa6924a2254918ca5a13727257089a
0x04ef01d04537d2ca677bc866181850d1a8d155c8,2026,False,d3bb31416009ec84bc4c5f90d61c4d7659585c30333adab1d3af8e1c32e65fef
0xa9056c61112caff0c161002e7afdf4f0df66ce08,2026,False,861ef31c51926a6b9658c4980ddada0cfc2b585500b54ca853686731a0ee7bd8
0x03ae5098d34ea9553ff771367a5ead8ee8bf6887,2026,True,14591506bddb2920b78ae77bd012f0678ecf08c2ffc60eb570c8b02208a75d03
0xb5914b76972dd1ac84c7b70e0f57d2194a30215b,2026,True,a6d1c8695d32983e308bf5ab227f7a50ca6f84e0c9b07274085e4318a6b903d9
0x7a93cada00fcd007b013c1974bce91ffb22f8d15,2026,False,1b8652a28bd259a9442d11842004b35f814e381eff34dcc80f683d1b926f1bb8
0x7f108a6c42c26b6d287330bb6cf5f022ac9eff49,2026,True,cda17328892713e854628a2141a8680055aa006a4aed7f4fe1495de83bbb7b79
0x78525668089fe88fe8d0adda2e9288265b92148f,2026,False,eafc09b076bcc8ea5b417d158730b277972e2538a93b1d94684e664c0ed3eecb
0x6579069ff4b7033eed38c1d9f196c99413390eed,2026,False,6b55ab724fb4c38c007ad83c433e131e76d8b6f530b5511295359c14d9419fdf
0x2c4b67d240aeeef280ea0e5bbbadd5f6babe8a0e,2026,False,50a7251d208524c0016e79d6b0c06644edd95ea432b814c088fb06f768f183ab
0x3e3fb43ff2677cf22558198ddcdacbb2e3458082,2026,True,8fa409bae7c714a6cf940d9d0ec6bcd94ce188cb0c3ac6d4c95383fea51fbdb7
0xba629094f969587ad642a8efe8d612a3106eb0db,2026,False,70a97ca4a7b72a32e86fa987ebf702a8421573f2809f27173e490654484efe5e
0xeb36a39b3872f0fda2d8472ea65227f9cf0458b0,2026,False,ec4ef1d812215cbefd7749fbb2f78135876ccad5da3af7855422c18c6e04dbd0
0x271bc950286769e306b1b8b35eb7d71b904a1f20,2026,True,c1a961dcf525c86feb3ca55a9402d657a046a31920649820210ffb3bb0c0aa17
0xc5f62b26b3e865930edd96b21c9bbfb976c5d48c,2026,False,20c8522bb9fdc39748bb0dcca344c3f7bc345077cfe16075a0afe1c5da80343d
0xfd011eba6f6d82580d386b25e3c78649ac2945e5,2026,False,ea4ae239fdcb9b744fa7594924d64afb7c46fb651451191e9cbe555d686570b3
0x2b25fa5adf1878ee14b156c2f5c2d76382a7d34f,2026,False,09ce693079fbda109262d5af171ba2bd13d5fb2c0583f722cb6d05688f21dc04
0x913762fa0a9da6e8f7f9c7c06c9a276be49eb43c,2026,False,ba669c4c43a79f32fc5e4b0d9778bc397ac044c701de2fc554d08cb3211f67ba
0x2f590ed2c860a1148c4458c148edaf3d679c0154,2026,False,eb2ac4e107df61176a76c09a25c5ca01ee41cf8cf9d093016376583cb7d017d8
0x55245c7a80228b288387653a59f7670c1106d9b3,2026,False,06543fc2398ae8447eb566cd4a52754760f5e6af79d41034612f097dd658089c
0xe000e030417a2e1bc25005f788dc361862132c17,2026,True,2f9223b9a15babc50bceadf47041cebc062a2b0dd6fd12a5b9e44cf910cc468b
0x75041157fc2452aa8093fb5b0ed58c9c80911959,2026,False,d53d368a37387ae4af7988a09a7f0c58c6c39d504ed41f5f675065705a38340c
0xb76caeaeb2430866d5d1924eda530249befd0cc7,2026,True,51bb4c438eaa305e6bc24c269b003e0b826b5d2e60df53576ead04cbb54b5208
0x4017d01c660c6c9ec85fc25ca25948b6a8bbfe31,2026,True,88cc81091cc625c2c0ef38a18048676133e7e87a4db3c04e487fb8a0bb9f9550
0x6a09b9cf0a91b2e7faa315258714b096c91763b3,2026,True,0ce2120a8689c993744f9ab4cf1940fa912c86c59e4912b4fe9f067a51553493
0xbb60049af339536b27dc22f7d0f84d53b520fa32,2026,False,2e67d87c209e9fdc0bc9c438f0775e2f9020e127c321e766c54c8a9728fc1c28
0x403c7e7669ed6d922b386a05e317862e22d7759e,2026,False,15678ff9d11051852d1a6531713c6af7d63cf5a6533350dd773aa02138747b91
0x2508c132fe78e314d49fa47c13a1f6395f3aee5f,2026,False,99964f2f21d74d0207a21cdaff31a0c97363e1d9b059bc9d3c11f8114cc7b7d3
0xdccba0354fac94723d03657f10193f39c5db5caa,2026,False,18411b7a86b65511e7dc051d3e13ef97fe94cec62783821a174987548c303903
0xb4e54f9965e0170c5e372e288a5acd0459e4401b,2026,True,36fbadc4ebb269456d998ed3db1beb1261a6be9f34a93ff600f5ef2a366eb529
0xf0ed05a20c36be20dfede4d54f3b1f57096772c5,2026,False,7a4494f3c578cc8cef7f746d5b704ee5b7f0e728292cbee7b9cb3e2cf9c75e25
0x5431ed2c1db164071f505991f89a735cadb957cc,2026,False,2b8fbb5dd0f61e5e10d27fce7c280c843e033d17d465dcffced2ba8f483cabe3
0x5dd1f75e7f29971d275629c02b3e51ef0439c38a,2026,True,af0a125b74e2155b5f74f111b5a4e37810ea4286f7f705a1addee1a5fc67b200
0x0ab81f57a2e71de63542648add536bf2343a1289,2026,True,10955e72b8e7b7fd2bc1138addc6eb0a09ec226200e57b2a9b05139dc96f7cef
0x215acd18988bd544ad38dac2006196f78da4189d,2026,True,a38604e5dfb06baeb1d99bf59336a414d2c8738f788dce82c03d2f4ab4202d0d
0x516e4b81edfbc1475932f3d91f69bfd4f81c85a1,2026,True,1b03bb03cae70e3e9bba191912db4a96583f8f6cbd69f9fe2f843163338538cd
0xefddf7aed9ba9a16506e35fa45af2678ad2c602f,2026,False,296850fc325283330d66ca3664616151e5546311ca34615e33421c8f25070640
0x44d6e4ff0183bb7aa85f3e07d0704ba00978087b,2026,True,daf92b262bb3e88d5424b8db071cc7c367cf235af289b909add691eddb64de1a
0x34623b524b71877f62be4f4c4a6975648852b0a3,2026,True,ecce89f47080d87b71d0a107978bce0512b4418ff9dfd977fe0688e50e5b664c
0x4adc3d5757f965edd9b327ce4299ff66f1b9a6a6,2026,True,2ea5090fa1b0a0578966a63ae3518a9d8fcb8fb847e2a53a3edb998da3a7c5cd
0x55c14640da6b2d64fdf856cb88ecde2401d6db45,2026,False,0d374ed0180c7df8951fb0ec510ebfe9b524b1038388e856e669fb9af2c5aaea
0xe0b2171898eee9742ac044f10853f45c013aa254,2026,True,8e1086fc78d7341d36176c69f32276aa99d749e152dd2ec897c810aa0654b0b1
0x376ecb750161d1c07d019b7736776aa7be58f6e7,2026,False,fd99ad167f33c2f623b449b9fa018627644853ccfe204f62d370575535bc623e
0xe40cbe8e15448d45e7b2dd15ef5038fe1c32d1e2,2026,False,c424be9fe5d03b08fd742cbee6d54fa19322ac4a7f745dcb0f8f875fcb0e5d34
0x99238032170fceba29813a6c56c96f8a75e76d2a,2026,True,f564b2c5ca18d3e6bde9b93bbfadf93a1bb59f1b3245f8fd1e7a8ce5b00540b4
